Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2003,Incremento20022003,Floresta2003,Nuvem2003,NaoObservado2003,NaoFloresta2003,Hidrografia2003,Soma 
 69,-5.64773,-47.65314,S 5 38 51.83,O 47 39 11.30,Sítio Novo do Tocantins,1720804,TO,325,288.9,0.4,36.1,0.0,0.0,0.0,0.0,100
 70,-6.27437,-46.55403,S 6 16 27.73,O 46 33 14.51,Sítio Novo,2111805,MA,3141,55.9,0.8,0,0.0,869.1,3063.1,0.0,126
 71,-11.74201,-55.40265,S 11 44 31.24,O 55 24 9.54,Sinop,5107909,MT,3935,2159.5,139.4,1620.8,0.0,0.0,136.3,18.4,99
 72,-2.85099,-58.49614,S 2 51 3.56,O 58 29 46.10,Silves,1304005,AM,3758,409.4,5.5,2621.2,0.0,0.0,128.7,598.7,99
 73,-11.11331,-48.22351,S 11 6 47.92,O 48 13 24.64,Silvanópolis,1720655,TO,1268,0.0,0.0,0,0.0,1262.6,1268.6,0.0,199
 74,-1.88674,-45.04397,S 1 53 12.26,O 45 2 38.29,Serrano do Maranhão,2111789,MA,1221,1100.3,8.7,104.3,0.2,0.2,2.3,13.7,100
 75,-12.06992,-51.31397,S 12 4 11.71,O 51 18 50.29,Serra Nova Dourada,5107883,MT,1491,264.2,1.9,264.1,0.0,0.0,962.7,0.0,100
 76,1.63998,-52.27148,N 1 38 23.93,O 52 16 17.33,Serra do Navio,1600055,AP,7762,63.6,0.1,7687.9,0.7,0.7,0.0,9.1,100
 77,-11.88579,-63.10785,S 11 53 8.84,O 63 6 28.26,Seringueiras,1101500,RO,3821,992.3,59.5,2133.7,0.0,0.0,695.0,0.0,100
 78,-5.31274,-47.07804,S 5 18 45.86,O 47 4 40.94,Senador La Rocque,2111763,MA,1247,1092.0,0.0,155.0,0.0,0.0,0.0,0.0,100
 79,-3.55820,-51.73873,S 3 33 29.52,O 51 44 19.43,Senador José Porfírio,1507805,PA,14389,395.5,96.7,13521.0,0.0,0.3,84.9,387.3,100
 80,-9.97788,-67.32124,S 9 58 40.37,O 67 19 16.46,Senador Guiomard,1200450,AC,2384,1545.9,43.5,838.1,0.0,0.0,0.0,0.0,100
 81,-9.77147,-69.33204,S 9 46 17.29,O 69 19 55.34,Sena Madureira,1200500,AC,24599,1344.7,157.6,23235.5,0.0,15.8,2.4,0.6,100
 82,-3.93889,-45.26408,S 3 56 20.00,O 45 15 50.69,Satubinha,2111722,MA,447,356.2,0.0,0,0.0,0.0,86.7,4.4,100
 83,-6.83358,-49.56823,S 6 50 0.89,O 49 34 5.63,Sapucaia,1507755,PA,1300,1142.2,0.5,157.8,0.0,0.0,0.0,0.0,100
 84,-12.96091,-58.60201,S 12 57 39.28,O 58 36 7.24,Sapezal,5107875,MT,13636,135.5,37.5,2898.4,0.0,5.7,10595.9,0.5,100
 85,-2.87304,-44.93268,S 2 52 22.94,O 44 55 57.65,São Vicente Ferrer,2111706,MA,393,296.1,0.0,0,0.0,0.0,97.8,0.0,100
 86,-11.77169,-48.22797,S 11 46 18.08,O 48 13 40.69,São Valério da Natividade,1720499,TO,2532,0.0,0.0,0,0.0,2531.7,2532.2,0.0,200
 87,-1.89625,-58.81001,S 1 53 46.50,O 58 48 36.04,São Sebastião do Uatumã,1303957,AM,10776,181.3,9.7,9902.7,0.0,0.5,65.7,625.8,100
 88,-5.24321,-48.32049,S 5 14 35.56,O 48 19 13.76,São Sebastião do Tocantins,1720309,TO,287,135.3,0.0,0.2,0.0,0.0,132.9,18.6,100
 89,-1.43102,-49.60420,S 1 25 51.67,O 49 36 15.12,São Sebastião da Boa Vista,1507706,PA,1636,120.3,0.0,1223.7,0.7,0.3,175.1,115.9,99
 90,-12.54073,-48.35452,S 12 32 26.63,O 48 21 16.27,São Salvador do Tocantins,1720259,TO,1429,0.0,0.0,0,0.0,1431.0,1429.0,0.0,200
 91,-5.02229,-45.02380,S 5 1 20.24,O 45 1 25.68,São Roberto,2111672,MA,229,229.7,0.0,0,0.0,0.0,0.0,0.0,100
 92,-5.10345,-45.06812,S 5 6 12.42,O 45 4 5.23,São Raimundo do Doca Bezerra,2111631,MA,284,279.6,0.0,4.1,0.0,0.3,0.0,0.0,100
 93,-7.05201,-45.66837,S 7 3 7.24,O 45 40 6.13,São Raimundo das Mangabeiras,2111607,MA,3555,0.0,0.0,0,0.0,3556.4,3555.6,0.0,200
 94,-6.85028,-46.80829,S 6 51 1.01,O 46 48 29.84,São Pedro dos Crentes,2111573,MA,987,0.0,0.0,0,0.0,454.5,988.0,0.0,146
 95,-15.96819,-54.74813,S 15 58 5.48,O 54 44 53.27,São Pedro da Cipa,5107404,MT,343,305.7,0.0,6.3,0.0,0.0,31.0,0.0,100
 96,-5.13864,-48.34450,S 5 8 19.10,O 48 20 40.20,São Pedro da Água Branca,2111532,MA,725,447.1,2.1,47.0,0.0,0.9,207.9,22.1,100
 97,-4.73714,-69.52392,S 4 44 13.70,O 69 31 26.11,São Paulo de Olivença,1303908,AM,20467,168.5,1.1,19624.1,0.0,0.3,86.3,587.8,99
 98,-5.54593,-47.56455,S 5 32 45.35,O 47 33 52.38,São Miguel do Tocantins,1720200,TO,400,324.4,1.3,58.6,0.0,0.0,4.2,12.8,100
 99,-11.62070,-62.70568,S 11 37 14.52,O 62 42 20.45,São Miguel do Guaporé,1100320,RO,8102,1871.3,124.8,4432.4,0.0,0.1,1798.2,0.0,100
 100,-1.55275,-47.62771,S 1 33 9.90,O 47 37 39.76,São Miguel do Guamá,1507607,PA,1117,800.6,49.5,0,0.0,316.6,15.2,32.2,104
 101,-3.98602,-44.50422,S 3 59 9.67,O 44 30 15.19,São Mateus do Maranhão,2111508,MA,793,456.5,0.0,0,0.0,223.1,106.9,8.9,100
 102,0.84851,-60.14343,N 0 50 54.64,O 60 8 36.35,São Luiz,1400605,RR,1537,460.9,23.0,1073.9,0.0,0.1,0.0,2.1,100
 103,-4.37947,-44.64014,S 4 22 46.09,O 44 38 24.50,São Luís Gonzaga do Maranhão,2111409,MA,981,643.5,0.0,0.4,0.0,335.4,1.7,0.0,100
 104,-2.62711,-44.30617,S 2 37 37.60,O 44 18 22.21,São Luís,2111300,MA,839,328.1,18.5,219.4,0.0,0.4,0.0,291.1,100
 105,-15.53216,-58.33697,S 15 31 55.78,O 58 20 13.09,São José dos Quatro Marcos,5107107,MT,1284,1172.0,0.1,75.9,0.0,0.0,36.1,0.0,100
 106,-5.01499,-44.55154,S 5 0 53.96,O 44 33 5.54,São José dos Basílios,2111250,MA,366,250.4,8.5,21.1,0.0,81.8,0.0,12.7,100
 107,-10.68304,-52.63992,S 10 40 58.94,O 52 38 23.71,São José do Xingu,5107354,MT,7465,4019.1,35.2,3078.1,0.0,4.6,306.2,57.0,99
 108,-13.43601,-56.79362,S 13 26 9.64,O 56 47 37.03,São José do Rio Claro,5107305,MT,4563,1391.7,76.8,2065.6,0.0,0.0,1103.6,2.1,100
 109,-16.45731,-54.27559,S 16 27 26.32,O 54 16 32.12,São José do Povo,5107297,MT,443,27.4,0.0,0,0.0,0.0,416.1,0.0,100
 110,-2.59520,-44.09279,S 2 35 42.72,O 44 5 34.04,São José de Ribamar,2111201,MA,390,81.3,7.6,101.4,0.0,35.1,0.0,172.2,100
 111,-6.43988,-46.90735,S 6 26 23.57,O 46 54 26.46,São João do Paraíso,2111052,MA,2070,240.6,4.3,33.8,0.0,0.8,1794.8,0.0,100
 112,-3.59710,-46.53744,S 3 35 49.56,O 46 32 14.78,São João do Carú,2111029,MA,620,377.9,0.0,242.1,0.0,0.0,0.0,0.0,100
 113,-5.44170,-48.67711,S 5 26 30.12,O 48 40 37.60,São João do Araguaia,1507508,PA,1288,772.2,21.2,326.1,0.0,0.0,73.7,116.0,100
 114,-0.77509,-47.26758,S 0 46 30.32,O 47 16 3.29,São João de Pirabas,1507474,PA,703,158.4,24.4,165.1,0.1,285.1,12.9,81.4,99
 115,-0.86850,-47.96322,S 0 52 6.60,O 47 57 47.59,São João da Ponta,1507466,PA,197,91.0,9.1,0,0.0,106.0,1.6,11.3,106
 116,0.77051,-59.92018,N 0 46 13.84,O 59 55 12.65,São João da Baliza,1400506,RR,4305,414.4,14.5,3884.7,0.0,0.1,0.4,5.4,100
 117,-3.01337,-44.77539,S 3 0 48.13,O 44 46 31.40,São João Batista,2111003,MA,700,148.6,0.0,57.4,0.0,0.0,358.8,135.2,100
 118,-6.16889,-48.75597,S 6 10 8.00,O 48 45 21.49,São Geraldo do Araguaia,1507458,PA,3181,2403.5,19.4,434.2,0.0,0.0,314.1,29.2,100
 119,0.35952,-68.17017,N 0 21 34.27,O 68 10 12.61,São Gabriel da Cachoeira,1303809,AM,112476,1160.7,19.4,108690.1,282.7,370.6,489.6,1482.3,99
 120,-1.20761,-47.74858,S 1 12 27.40,O 47 44 54.89,São Francisco do Pará,1507409,PA,480,398.5,16.7,0,0.0,81.8,1.3,0.1,100
 121,-12.38020,-62.94649,S 12 22 48.72,O 62 56 47.36,São Francisco do Guaporé,1101492,RO,11095,1931.4,140.3,5996.0,0.0,0.0,3144.7,22.9,100
 122,-5.16989,-47.32265,S 5 10 11.60,O 47 19 21.54,São Francisco do Brejão,2110856,MA,751,698.0,0.0,53.0,0.0,0.0,0.0,0.0,100
 123,-7.46114,-52.46225,S 7 27 40.10,O 52 27 44.10,São Félix do Xingu,1507300,PA,84253,11311.3,1318.0,68208.2,0.0,6.5,3788.0,939.0,100
 124,-10.04361,-46.75224,S 10 2 37.00,O 46 45 8.06,São Félix do Tocantins,1720150,TO,1923,0.0,0.0,0,0.0,1923.1,1923.4,0.0,200
 125,-11.47956,-52.50108,S 11 28 46.42,O 52 30 3.89,São Félix do Araguaia,5107859,MT,16851,3731.8,159.1,6876.9,0.0,0.7,6180.1,61.5,99
 126,-7.10735,-44.88571,S 7 6 26.46,O 44 53 8.56,São Félix de Balsas,2110807,MA,2057,0.0,0.0,12.5,0.0,0.0,2044.5,0.0,100
 127,-11.91634,-61.45463,S 11 54 58.82,O 61 27 16.67,São Felipe D'Oeste,1101484,RO,547,475.4,2.6,71.6,0.0,0.0,0.0,0.0,100
 128,-5.66656,-44.31635,S 5 39 59.62,O 44 18 58.86,São Domingos do Maranhão,2110708,MA,1168,618.6,69.2,457.1,0.0,0.0,92.3,0.0,100
 129,-1.92729,-47.75973,S 1 55 38.24,O 47 45 35.03,São Domingos do Capim,1507201,PA,1686,1191.8,41.3,0,0.0,495.3,15.2,35.9,103
 130,-6.84762,-44.59859,S 6 50 51.43,O 44 35 54.92,São Domingos do Azeitão,2110658,MA,974,0.0,0.0,0,0.0,1071.7,974.2,0.0,210
 131,-5.68166,-48.73065,S 5 40 53.98,O 48 43 50.34,São Domingos do Araguaia,1507151,PA,1397,1194.5,28.4,202.5,0.0,0.0,0.0,0.0,100
 132,-0.82301,-48.03573,S 0 49 22.84,O 48 2 8.63,São Caetano de Odivelas,1507102,PA,752,215.9,17.9,0,0.0,401.2,8.8,313.5,124
 133,-5.94912,-47.79323,S 5 56 56.83,O 47 47 35.63,São Bento do Tocantins,1720101,TO,1112,341.4,4.2,84.5,0.0,1.4,684.7,0.0,100
 134,-2.78496,-44.93574,S 2 47 5.86,O 44 56 8.66,São Bento,2110500,MA,465,362.8,0.0,1.9,0.0,0.0,99.8,0.5,99
 135,-4.81280,-44.48090,S 4 48 46.08,O 44 28 51.24,Santo Antônio dos Lopes,2110302,MA,781,278.6,0.0,1.5,0.0,500.9,0.0,0.0,100
 136,-1.09607,-48.14127,S 1 5 45.85,O 48 8 28.57,Santo Antônio do Tauá,1507003,PA,540,309.9,7.4,0,0.0,231.2,6.8,96.9,119
 137,-16.48613,-55.26485,S 16 29 10.07,O 55 15 53.46,Santo Antônio do Leverger,5107800,MT,12262,987.5,16.9,1152.9,0.0,0.4,10099.5,21.7,99
 138,-14.82013,-53.69196,S 14 49 12.47,O 53 41 31.06,Santo Antônio do Leste,5107792,MT,3597,1.9,1.0,64.9,0.0,0.0,3530.2,0.0,99
 139,-3.08079,-69.06723,S 3 4 50.84,O 69 4 2.03,Santo Antônio do Içá,1303700,AM,12737,127.1,0.7,12001.2,1.8,65.2,90.4,451.3,99
 140,-14.44224,-57.21069,S 14 26 32.06,O 57 12 38.48,Santo Afonso,5107263,MT,1172,897.3,8.7,270.3,0.0,0.0,4.4,0.0,100
 141,-0.90151,-47.34586,S 0 54 5.44,O 47 20 45.10,Santarém Novo,1506906,PA,230,127.9,26.5,0,0.0,105.3,1.9,8.8,106
 142,-2.81346,-55.58935,S 2 48 48.46,O 55 35 21.66,Santarém,1506807,PA,22890,4233.4,79.8,14101.3,3.7,0.3,663.5,3887.8,99
 143,-9.27666,-50.54546,S 9 16 35.98,O 50 32 43.66,Santana do Araguaia,1506708,PA,11609,5679.9,340.4,5055.5,0.0,0.3,808.4,64.9,99
 144,0.17769,-51.42352,N 0 10 39.68,O 51 25 24.67,Santana,1600600,AP,1578,65.4,2.4,527.3,0.4,0.6,940.0,44.3,100
 145,-6.48483,-47.76416,S 6 29 5.39,O 47 45 50.98,Santa Terezinha do Tocantins,1720002,TO,271,71.8,0.7,25.7,0.0,0.5,173.0,0.0,99
 146,-10.28750,-50.98703,S 10 17 15.00,O 50 59 13.31,Santa Terezinha,5107776,MT,6459,2170.4,126.1,2997.6,0.0,0.1,1243.7,47.2,100
 147,-10.29171,-47.74599,S 10 17 30.16,O 47 44 45.56,Santa Tereza do Tocantins,1719004,TO,543,0.0,0.0,0,0.0,0.0,543.7,0.0,100
 148,-11.41267,-48.13864,S 11 24 45.61,O 48 8 19.10,Santa Rosa do Tocantins,1718907,TO,1804,0.0,0.0,0,0.0,1804.2,1804.1,0.0,200
 149,-9.51622,-70.29089,S 9 30 58.39,O 70 17 27.20,Santa Rosa do Purus,1200435,AC,6350,54.4,10.3,6231.7,0.0,28.9,0.1,34.9,100
 150,-13.78307,-55.28772,S 13 46 59.05,O 55 17 15.79,Santa Rita do Trivelato,5107768,MT,4756,621.5,90.7,727.4,0.0,0.0,3407.1,0.0,100
 151,-10.96311,-49.32012,S 10 57 47.20,O 49 19 12.43,Santa Rita do Tocantins,1718899,TO,3285,16.6,0.6,0,0.0,1110.2,3247.0,0.2,133
 152,-3.15407,-44.33057,S 3 9 14.65,O 44 19 50.05,Santa Rita,2110203,MA,718,182.5,4.0,345.1,0.0,0.0,168.6,21.8,100
 153,-8.80099,-47.89796,S 8 48 3.56,O 47 53 52.66,Santa Maria do Tocantins,1718881,TO,1419,0.0,0.0,0,0.0,0.0,1410.6,9.3,100
 154,-1.36579,-47.53045,S 1 21 56.84,O 47 31 49.62,Santa Maria do Pará,1506609,PA,460,396.8,20.2,0,0.0,64.2,0.0,0.0,100
 155,-8.64175,-50.39224,S 8 38 30.30,O 50 23 32.06,Santa Maria das Barreiras,1506583,PA,10351,4896.1,199.9,2897.0,0.0,0.0,2508.9,49.0,99
 156,-2.52815,-45.77625,S 2 31 41.34,O 45 46 34.50,Santa Luzia do Paruá,2110039,MA,908,862.0,2.4,15.2,0.0,0.3,30.5,0.0,99
 157,-1.72515,-46.89921,S 1 43 30.54,O 46 53 57.16,Santa Luzia do Pará,1506559,PA,1367,1212.1,1.8,128.3,0.0,26.6,0.0,0.0,100
 158,-12.14230,-61.72946,S 12 8 32.28,O 61 43 46.06,Santa Luzia D'Oeste,1100296,RO,1207,936.8,18.1,270.2,0.0,0.0,0.0,0.0,100
 159,-4.29175,-45.93682,S 4 17 30.30,O 45 56 12.55,Santa Luzia,2110005,MA,6245,5559.7,24.8,683.6,1.3,0.4,0.0,0.0,100
 160,-0.25129,-64.98731,S 0 15 4.64,O 64 59 14.32,Santa Isabel do Rio Negro,1303601,AM,64130,202.0,6.9,62265.2,12.8,70.9,950.8,628.3,99
 161,-1.36752,-48.12871,S 1 22 3.07,O 48 7 43.36,Santa Isabel do Pará,1506500,PA,720,513.0,10.4,0,0.0,207.0,4.1,20.8,103
 162,-3.85236,-45.42994,S 3 51 8.50,O 45 25 47.78,Santa Inês,2109908,MA,778,766.3,0.0,0,0.0,0.0,8.6,3.5,100
 163,-2.46946,-45.53681,S 2 28 10.06,O 45 32 12.52,Santa Helena,2109809,MA,2335,1378.3,7.5,219.2,0.3,0.0,629.3,107.9,100
